URL,Status
https://www.washingtonpost.com/amphtml/news/post-politics/wp/2017/09/23/i-love-alabama-its-special-at-rally-for-sen-luther-strange-trump-vents-frustrations-in-rambling-speech/,200
https://www.washingtonpost.com/politics/roy-moore-disrupts-alabama-senate-race--and-prepares-for-new-level-of-defiance-in-washington/2017/09/21/2a88a4a2-9e38-11e7-9083-fbfddf6804c2_story.html,200
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/08/29/there-was-no-pretense-about-melania-trumps-heels-but-sometimes-a-little-pretense-helps/?utm_term=.d7c3c106978e,200
https://www.washingtonpost.com/graphics/2017/sports/colin-kaepernick-national-anthem-protests-and-NFL-activism-in-quotes/?utm_term=.38f0953052ff,200
https://www.washingtonpost.com/amphtml/news/comic-riffs/wp/2017/09/14/the-latest-in-the-destiny-series-is-more-inviting-than-ever/,200
https://www.washingtonpost.com/news/comic-riffs/wp/2015/10/01/destiny-the-taken-king-mechanically-brilliant-shooter-and-nothing-more/?utm_term=.837e1d7d0797,200
https://www.washingtonpost.com/pb/resources/img/flag-ve.svg,200
https://www.washingtonpost.com/pb/resources/img/flag-us.svg,200
https://www.washingtonpost.com/pb/resources/img/flag-br.svg,200
https://www.washingtonpost.com/wp-apps/imrs.php?h=90&src=http%3A%2F%2Fwww.washingtonpost.com%2Fblogs%2Fstyle-blog%2Ffiles%2F2014%2F02%2Femilyyahr.jpeg&w=90,200
https://www.washingtonpost.com/pb/people/emily-yahr/?outputType=rss,200
https://www.washingtonpost.com/amphtml/entertainment/tv/tv-highlights-gotham-returns-to-fox/2017/09/20/be07c0f4-9e20-11e7-8ea1-ed975285475e_story.html,200
https://www.washingtonpost.com/news/the-fix/wp/2017/09/20/does-jimmy-kimmel-really-understand-the-gop-health-care-bill/?utm_term=.e8f373a91165,200
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/09/19/jimmy-kimmel-gets-heated-about-health-care-bill-says-bill-cassidy-lied-right-to-my-face/?utm_term=.98dd88076a4c,200
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/05/09/jimmy-kimmel-slams-critics-of-his-emotional-health-care-plea-calls-out-newt-gingrich/?utm_term=.bd5f05179e6d,200
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/08/23/taylor-swift-sends-a-message-with-every-album-launch-reputation-is-no-different/?utm_term=.f40838f2cb02,200
https://www.washingtonpost.com/amphtml/news/arts-and-entertainment/wp/2017/09/21/jimmy-kimmel-doubles-down-slams-sen-bill-cassidy-trump-and-fox-friends-over-health-care-bill/,200
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/09/20/how-jimmy-kimmel-of-all-people-became-one-of-the-most-influential-voices-on-health-care/?utm_term=.50ef510be22f,200
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/05/02/an-emotional-jimmy-kimmel-discusses-newborn-sons-heart-disease-makes-passionate-health-care-plea/?tid=a_inl&utm_term=.f3a21970bc24,200
https://www.washingtonpost.com/pb/people/bethonie-butler/?outputType=rss,200
https://www.washingtonpost.com/amphtml/news/get-there/wp/2016/03/01/can-you-tell-which-of-these-turbotax-emails-is-real-and-which-one-is-from-a-scam-artist/,200
https://www.washingtonpost.com/apps/g/page/business/can-you-tell-the-difference-between-these-two-tax-forms/1972/?template=iframe,200
https://www.washingtonpost.com/pb/gr/ro/default-article/r0czFMWscHKWuq/css/1cd0aae0bf.css?_=c7c7b,200
https://www.washingtonpost.com/news/get-there/wp/2015/11/19/taxpayers-may-notice-more-alerts-and-stricter-log-in-requirements-next-filing-season/,200
https://www.washingtonpost.com/news/get-there/wp/2015/05/27/why-criminals-are-after-your-tax-returns-and-what-you-should-do-about-it/,200
